Marca,Título do Produto,URL do Produto,Descrição HTML,Tags,Título da Variante,SKU,Preço (€),Caminhos das Imagens Locais
VONT,VONT CREAMY STRAWBERRY EXTRA STRONG 24MG,https://snusmart.com/products/creamy-strawberry-extra-strong,,,Default Title,0726436718462,3.99,/home/ubuntu/snusmart_data/images/creamy-strawberry-extra-strong_81011383042374.jpg
VONT,VONT FRESH MINT STRONG 14MG,https://snusmart.com/products/fresh-mint-strong,,,Default Title,0726436718301,3.99,/home/ubuntu/snusmart_data/images/fresh-mint-strong_81011384877382.jpg
VONT,VONT HAVANA COLA STRONG 14MG,https://snusmart.com/products/havana-cola-strong,,,Default Title,0726436718325,3.99,/home/ubuntu/snusmart_data/images/havana-cola-strong_81011387138374.jpg
VONT,VONT CREAMY STRAWBERRY STRONG 14MG,https://snusmart.com/products/creamy-strawberry-strong,,,Default Title,0726436718318,3.99,/home/ubuntu/snusmart_data/images/creamy-strawberry-strong_81011387859270.jpg
VONT,VONT BANANA STRONG 14MG,https://snusmart.com/products/banana-strong,,,Default Title,0726436718295,3.99,/home/ubuntu/snusmart_data/images/banana-strong_81011388449094.jpg
VONT,VONT LEMON LIME STRONG 14MG,https://snusmart.com/products/lemon-lime-strong,,,Default Title,0726436718288,3.99,/home/ubuntu/snusmart_data/images/lemon-lime-strong_81011389169990.jpg
WHITE FOX,WHITE FOX ALL WHITE 16MG,https://snusmart.com/products/white-fox-all-white,,"MEDIUM, MINT, WHITE FOX",Default Title,7350049929798,4.09,/home/ubuntu/snusmart_data/images/white-fox-all-white_55862007955782.jpg
WHITE FOX,WHITE FOX DOUBLE MINT 16MG,https://snusmart.com/products/white-fox-double-mint,,"MEDIUM, MINT, WHITE FOX",Default Title,7350049929828,4.09,/home/ubuntu/snusmart_data/images/white-fox-double-mint_77336649564486.jpg
WHITE FOX,WHITE FOX PEPPERED MINT AWP 16MG,https://snusmart.com/products/white-fox-peppered-mint-awp,,"MEDIUM, MINT, WHITE FOX",Default Title,7350115291996,4.09,/home/ubuntu/snusmart_data/images/white-fox-peppered-mint-awp_78591796183366.jpg
WHITE FOX,WHITE FOX FULL CHARGE AWP 16.5MG,https://snusmart.com/products/white-fox-full-charge-awp,,"MEDIUM, MINT, WHITE FOX",Default Title,7350049929880,4.09,/home/ubuntu/snusmart_data/images/white-fox-full-charge-awp_78591663407430.jpg
WHITE FOX,WHITE FOX - BLACK EDITION (LOW DATE) 30MG,https://snusmart.com/products/white-fox-black-edition,,"MINT, STRONG, WHITE FOX",Default Title,7350049928302,2.49,/home/ubuntu/snusmart_data/images/white-fox-black-edition_77336584487238.jpg
XQS,XQS CACTUS SOUR STRONG 16MG,https://snusmart.com/products/xqs-cactus-sour-strong,,"LIME, MEDIUM",Default Title,7340170000114,4.39,/home/ubuntu/snusmart_data/images/xqs-cactus-sour-strong_73818915078470.jpg
XQS,XQS BERRRYNANA TWIST STRONG 16MG,https://snusmart.com/products/xqs-berrrynana-twist-strong,,"FRUITS, MEDIUM",Default Title,8720400682652,4.39,/home/ubuntu/snusmart_data/images/xqs-berrrynana-twist-strong_77335121133894.jpg
XQS,XQS FIZZY COLA STRONG 16MG,https://snusmart.com/products/xqs-fizzy-cola-strong,,"COLA, MEDIUM",Default Title,7340170000398,4.39,/home/ubuntu/snusmart_data/images/xqs-fizzy-cola-strong_73818915471686.jpg
XQS,XQS ELDER FLOWER STRONG 16MG,https://snusmart.com/products/xqs-eleder-flower-strong,,"LIME, MEDIUM",Default Title,7340170001333,4.39,/home/ubuntu/snusmart_data/images/xqs-eleder-flower-strong_77334950773062.jpg
XQS,XQS CACTUS SOUR LIGHT 8MG,https://snusmart.com/products/xqs-cactus-sour-light,,"LIME, WEAK",Default Title,7340170000275,4.39,/home/ubuntu/snusmart_data/images/xqs-cactus-sour-light_77334839984454.jpg
XQS,XQS COOL ICE X-STRONG 16MG,https://snusmart.com/products/xqs-cool-ice-x-strong,,"MEDIUM, MINT",Default Title,8720400630622,4.39,/home/ubuntu/snusmart_data/images/xqs-cool-ice-x-strong_77334733455686.jpg
XQS,XQS SOFT TOFFEE STRONG 16MG,https://snusmart.com/products/xqs-soft-toffee-strong,,"CARAMEL, MEDIUM",Default Title,7340170000152,4.39,/home/ubuntu/snusmart_data/images/xqs-soft-toffee-strong_77334622798150.jpg
XQS,XQS ARCTIC FREEZE ULTRA 16MG,https://snusmart.com/products/xqs-arctic-freeze-x-strong,,"MEDIUM, MINT",Default Title,8720400633265,4.39,/home/ubuntu/snusmart_data/images/xqs-arctic-freeze-x-strong_77334766649670.jpg
XQS,XQS TWIN APPLE LIGHT 16MG,https://snusmart.com/products/xqs-twin-apple-light,,"APPLE, FRUITS, MEDIUM",Default Title,7340170000367,4.39,/home/ubuntu/snusmart_data/images/xqs-twin-apple-light_73818916192582.jpg
XQS,XQS STRAWBERRY KIWI STRONG 16MG,https://snusmart.com/products/xqs-strawberry-kiwi-strong,,"kiwi, MEDIUM, STRAWBERRY",Default Title,8720400682614,4.39,/home/ubuntu/snusmart_data/images/xqs-strawberry-kiwi-strong_77334985670982.jpg
XQS,XQS TROPICAL STRONG 16MG,https://snusmart.com/products/xqs-tropical-strong,,"EXOTIC FRUITS, FRUITS, STRONG",Default Title,7340170004952,4.39,/home/ubuntu/snusmart_data/images/xqs-tropical-strong_73818914554182.jpg
XQS,XQS TROPICAL LIGHT 8MG,https://snusmart.com/products/xqs-tropical-light,,"EXOTIC FRUITS, FRUITS, WEAK",Default Title,7340170004983,4.39,/home/ubuntu/snusmart_data/images/xqs-tropical-light_73818916553030.jpg
XQS,XQS HALLONSODA STRONG 16MG,https://snusmart.com/products/xqs-hallonsoda-strong,,"BERRIES, MEDIUM",Default Title,8720400605316,4.39,/home/ubuntu/snusmart_data/images/xqs-hallonsoda-strong_77334658285894.jpg
XQS,XQS CITRUS COOLING STRONG 16MG,https://snusmart.com/products/xqs-citrus-cooling-strong,,"LIME, MEDIUM",Default Title,7340170005041,4.39,/home/ubuntu/snusmart_data/images/xqs-citrus-cooling-strong_73818914783558.jpg
XQS,XQS BLUEBERRY MINT STRONG 16MG,https://snusmart.com/products/xqs-blueberry-mint-strong,,"BERRIES, BLUEBERRY, MEDIUM, MINT",Default Title,7340170000091,4.39,/home/ubuntu/snusmart_data/images/xqs-blueberry-mint-strong_73818914881862.jpg
XQS,XQS BLACK CHERRY LIGHT 8MG,https://snusmart.com/products/xqs-black-cherry-light,,"BERRIES, cherry, WEAK",Default Title,7340170000305,4.39,/home/ubuntu/snusmart_data/images/xqs-black-cherry-light_73818916749638.jpg
XQS,XQS BLACK CHERRY STRONG 16MG,https://snusmart.com/products/xqs-black-cherry-strong,,"BERRIES, cherry, MEDIUM",Default Title,7340170000138,4.39,/home/ubuntu/snusmart_data/images/xqs-black-cherry-strong_73818914685254.jpg
XQS,XQS BLUEBERRY MINT LIGHT 8MG,https://snusmart.com/products/xgs-blueberry-mint-light,,"BERRIES, BLUEBERRY, MINT, WEAK",Default Title,7340170000244,4.39,/home/ubuntu/snusmart_data/images/xgs-blueberry-mint-light_73818917044550.jpg
XQS,XQS CITRUS COOLING LIGHT 8MG,https://snusmart.com/products/xgs-citrus-cooling-light,,"LIME, WEAK",Default Title,07340170005072,4.39,/home/ubuntu/snusmart_data/images/xgs-citrus-cooling-light_73818916913478.jpg
XQS,XQS SOFT TOFFEE LIGHT 8MG,https://snusmart.com/products/xqs-soft-toffee-light,,"CARAMEL, WEAK",Default Title,7340170000336,4.39,/home/ubuntu/snusmart_data/images/xqs-soft-toffee-light_73818916389190.jpg
XQS,XQS ARCTIC FREEZE X-STRONG 9MG,https://snusmart.com/products/xqs-arctic-freeze-ultra,,"MEDIUM, MINT",Default Title,8720400605392,4.39,/home/ubuntu/snusmart_data/images/xqs-arctic-freeze-ultra_77334811083078.jpg
XTRIME,XTRIME X-FREEZE 30MG,https://snusmart.com/products/xtrime-x-freeze,,"MINT, STRONG, XTRIME",Default Title,5744000760766,3.39,/home/ubuntu/snusmart_data/images/xtrime-x-freeze_77336538448198.jpg
ZYN,ZYN Red Fruits Slim Strong 12.8MG,https://snusmart.com/products/zyn-red-fruits-slim-strong,,"FRUITS, MEDIUM",Default Title,7311250045547,4.79,/home/ubuntu/snusmart_data/images/zyn-red-fruits-slim-strong_77335434101062.jpg
ZYN,Zyn Apple Mint Mini 15MG,https://snusmart.com/products/zyn-apple-mint-mini-6mg,,"APPLE, MEDIUM, MINT",Default Title,7311250007071,4.79,/home/ubuntu/snusmart_data/images/zyn-apple-mint-mini-6mg_77336441127238.jpg
ZYN,ZYN Spearmint 3.75MG Mini,https://snusmart.com/products/zyn-spearmint-mini,,"MINT, WEAK",Default Title,7311250079092,4.79,/home/ubuntu/snusmart_data/images/zyn-spearmint-mini_77336099881286.jpg
ZYN,ZYN Apple Mint Slim Extra Strong 15.7MG,https://snusmart.com/products/zyn-apple-mint-slim-extra-strong,,"APPLE, MEDIUM, MINT",Default Title,5704420044099,4.79,/home/ubuntu/snusmart_data/images/zyn-apple-mint-slim-extra-strong_74276312809798.jpg
ZYN,ZYN Spearmint Slim Strong 12.8MG,https://snusmart.com/products/zyn-spearmint-slim-strong,,"MEDIUM, MINT",Default Title,5704420047229,4.79,/home/ubuntu/snusmart_data/images/zyn-spearmint-slim-strong_77335340843334.jpg
ZYN,ZYN Red Fruits Slim 9.2MG,https://snusmart.com/products/zyn-red-fruits-slim,,"FRUITS, MEDIUM",Default Title,7311250045530,4.79,/home/ubuntu/snusmart_data/images/zyn-red-fruits-slim_77335473226054.jpg
ZYN,ZYN Citrus Slim Strong 12.8MG,https://snusmart.com/products/zyn-citrus-slim-strong,,"LIME, MEDIUM",Default Title,7311250030970,4.79,/home/ubuntu/snusmart_data/images/zyn-citrus-slim-strong_77335844913478.jpg
ZYN,Zyn apple mint mini 7.5MG,https://snusmart.com/products/zyn-apple-mint-mini-3mg,,"APPLE, MINT, WEAK",Default Title,7311250007064,4.79,/home/ubuntu/snusmart_data/images/zyn-apple-mint-mini-3mg_77336417206598.jpg
ZYN,ZYN Citrus 7.5MG Mini,https://snusmart.com/products/zyn-citrus-3mg-mini,,"LIME, WEAK",Default Title,7311250030604,4.79,/home/ubuntu/snusmart_data/images/zyn-citrus-3mg-mini_77336160174406.jpg
ZYN,ZYN Apple Mint Slim Strong 12.5MG,https://snusmart.com/products/zyn-apple-mint-slim-strong,,"APPLE, MEDIUM, MINT",Default Title,7311250030925,4.79,/home/ubuntu/snusmart_data/images/zyn-apple-mint-slim-strong_77335883350342.jpg
ZYN,ZYN Cool Mint 7.5MG Mini,https://snusmart.com/products/zyn-cool-mint-3mg-mini,,"MINT, WEAK",Default Title,7311250030635,4.79,/home/ubuntu/snusmart_data/images/zyn-cool-mint-3mg-mini_77336122982726.jpg
ZYN,ZYN Gentle Mint Slim 9.2MG,https://snusmart.com/products/zyn-gentle-mint-slim,,"MEDIUM, MINT",Default Title,7311250045554,4.79,/home/ubuntu/snusmart_data/images/zyn-gentle-mint-slim_77335562617158.jpg
ZYN,ZYN Espressino Mini Dry 7.5MG,https://snusmart.com/products/zyn-espressino-mini-dry-3mg,,"COFFEE, WEAK",Default Title,7311250079108,4.79,/home/ubuntu/snusmart_data/images/zyn-espressino-mini-dry-3mg_77335970349382.jpg
ZYN,ZYN Cool Mint Slim Strong 12.8MG,https://snusmart.com/products/zyn-cool-mint-slim-strong,,"MEDIUM, MINT",Default Title,5704420044174,4.79,/home/ubuntu/snusmart_data/images/zyn-cool-mint-slim-strong_77335192895814.jpg
ZYN,Zyn cucumber lime Slim 9.2MG,https://snusmart.com/products/zyn-cucumber-lime-slim,,"LIME, MEDIUM",Default Title,5704420007681,4.79,/home/ubuntu/snusmart_data/images/zyn-cucumber-lime-slim_77335798579526.jpg
ZYN,ZYN Bellini 7.5MG Mini,https://snusmart.com/products/zyn-bellini-3mg-mini,,"FRUITS, WEAK",Default Title,7311250076732,4.79,/home/ubuntu/snusmart_data/images/zyn-bellini-3mg-mini_77336385913158.jpg
ZYN,ZYN Violet Licorice Slim Strong 12.8MG,https://snusmart.com/products/zyn-violet-licorice-slim-strong,,"LIQUORICE, MEDIUM",Default Title,7311250045561,4.79,/home/ubuntu/snusmart_data/images/zyn-violet-licorice-slim-strong_77335279108422.jpg
ZYN,ZYN Violet Licorice Slim 9.2MG,https://snusmart.com/products/zyn-violet-licorice-slim,,"LIQUORICE, MEDIUM",Default Title,5704420007773,4.79,/home/ubuntu/snusmart_data/images/zyn-violet-licorice-slim_77335300702534.jpg
ZYN,Zyn Black cherry Mini 15MG,https://snusmart.com/products/zyn-black-cherry-mini-6mg,,"BERRIES, cherry, MEDIUM",Default Title,7311250007033,4.79,/home/ubuntu/snusmart_data/images/zyn-black-cherry-mini-6mg_77336297308486.jpg
ZYN,ZYN Espressino Mini Dry 15MG,https://snusmart.com/products/zyn-espressino-mini-dry-6mg,,"COFFEE, MEDIUM",Default Title,7311250078309,4.79,/home/ubuntu/snusmart_data/images/zyn-espressino-mini-dry-6mg_77335914742086.jpg
ZYN,ZYN Lemon Spritz Slim 9.2MG,https://snusmart.com/products/zyn-lemon-spritz-slim,,"LIME, MEDIUM",Default Title,5704420007711,4.79,/home/ubuntu/snusmart_data/images/zyn-lemon-spritz-slim_77335512711494.jpg
ZYN,ZYN Citrus Slim Extra Strong 15.7MG,https://snusmart.com/products/zyn-citrus-slim-extra-strong,,"LIME, MEDIUM",Default Title,5704420044105,4.79,/home/ubuntu/snusmart_data/images/zyn-citrus-slim-extra-strong_74276330471750.jpg
ZYN,ZYN Cool Mint Slim Extra Strong 15.7MG,https://snusmart.com/products/zyn-cool-mint-slim-extra-strong,,"MEDIUM, MINT",Default Title,5704420007698,4.79,/home/ubuntu/snusmart_data/images/zyn-cool-mint-slim-extra-strong_77335214784838.jpg
ZYN,zyn black cherry mini 7.5MG,https://snusmart.com/products/zyn-black-cherry-mini-3mg,,"BERRIES, cherry, WEAK",Default Title,7311250030574,4.79,/home/ubuntu/snusmart_data/images/zyn-black-cherry-mini-3mg_77336341020998.jpg
ZYN,ZYN Cool mint 15MG Mini,https://snusmart.com/products/zyn-cool-mint-6mg-mini,,"MEDIUM, MINT",Default Title,7311250079078,4.79,/home/ubuntu/snusmart_data/images/zyn-cool-mint-6mg-mini_77335239590214.jpg
ZYN,ZYN Spearmint Slim 9.2MG,https://snusmart.com/products/zyn-spearmint-slim,,"MEDIUM, MINT",Default Title,5704420044181,4.79,/home/ubuntu/snusmart_data/images/zyn-spearmint-slim_77335392289094.jpg
77,77 GHOST Mini Cola Ice 40MG,https://snusmart.com/products/77-nicotine-pouches-ghost-mini-cola-ice-extra-strong,,"COLA, EXTRA STRONG",Default Title,5906670981913,3.79,/home/ubuntu/snusmart_data/images/77-nicotine-pouches-ghost-mini-cola-ice-extra-strong_77299899531590.jpg
77,77 Cola Ice 16MG,https://snusmart.com/products/77-nicotine-pouches-cola-ice-medium,,"COLA, MEDIUM, MINT",Default Title,5906670984464,3.79,/home/ubuntu/snusmart_data/images/77-nicotine-pouches-cola-ice-medium_77300127400262.jpg
77,77 COLA CHERRY 16MG,https://snusmart.com/products/77-cola-cherry,,"77, cherry, COLA, MEDIUM",Default Title,5905591987233,3.79,/home/ubuntu/snusmart_data/images/77-cola-cherry_80679040811334.jpg
77,77 Blueberry Ice 16MG,https://snusmart.com/products/77-nicotine-pouches-blueberry-ice-medium,,"BERRIES, BLUEBERRY, MEDIUM, MINT",Default Title,5906670982866,3.79,/home/ubuntu/snusmart_data/images/77-nicotine-pouches-blueberry-ice-medium_77300157055302.jpg
77,77 COLA & VANILLA 16MG,https://snusmart.com/products/77-cola-vanilla,,"77, COLA, MEDIUM, VANILLA",Default Title,5905591986700,3.79,/home/ubuntu/snusmart_data/images/77-cola-vanilla_80679021216070.jpg
77,77 GHOST MINI COLA & VANILLA 40MG,https://snusmart.com/products/77-ghost-mini-cola-vanilla,,"77, COLA, STRONG, VANILLA",Default Title,5907053726626,3.79,/home/ubuntu/snusmart_data/images/77-ghost-mini-cola-vanilla_80679045660998.jpg
77,77 SALTED CARAMEL 16MG,https://snusmart.com/products/77-salted-caramel,,"77, CARAMEL, MEDIUM",Default Title,5906670983221,3.79,/home/ubuntu/snusmart_data/images/77-salted-caramel_80679030980934.jpg
77,77 WATERMELON ICE 16MG,https://snusmart.com/products/77-watermelon-ice,,"77, MEDIUM, WATERMELON",Default Title,5905591987912,3.79,/home/ubuntu/snusmart_data/images/77-watermelon-ice_80679018398022.jpg
77,77 FRESH MINT 16MG,https://snusmart.com/products/77-nicotine-pouches-fresh-mint-medium,,"MEDIUM, MINT",Default Title,5905591986052,3.79,/home/ubuntu/snusmart_data/images/77-nicotine-pouches-fresh-mint-medium_77300984971590.jpg
77,77 PEACH & MINT 16MG,https://snusmart.com/products/77-peach-mint,,"77, MEDIUM, MINT, PEACH",Default Title,5905591987790,3.79,/home/ubuntu/snusmart_data/images/77-peach-mint_80679042122054.jpg
77,77 GHOST Mini Original 40MG,https://snusmart.com/products/77-nicotine-pouches-ghost-mini-original-extra-strong,,"EXTRA STRONG, MINT",Default Title,5906670981883,3.79,/home/ubuntu/snusmart_data/images/77-nicotine-pouches-ghost-mini-original-extra-strong_77299863585094.jpg
77,77 FOREST FRUITS 16MG,https://snusmart.com/products/77-forest-fruits,,"77, BLUEBERRY, MEDIUM, RASPBERRY",Default Title,5905591987875,3.79,/home/ubuntu/snusmart_data/images/77-forest-fruits_80679010402630.jpg
77,77 STRAWBERRY 16MG,https://snusmart.com/products/77-strawberry,,"77, MEDIUM, STRAWBERRY",Default Title,5905591987899,3.79,/home/ubuntu/snusmart_data/images/77-strawberry_80679039795526.jpg
77,77 APPLE & MINT 16MG,https://snusmart.com/products/77-apple-mint,,"77, APPLE, MEDIUM, MINT",Default Title,5905591983723,3.79,/home/ubuntu/snusmart_data/images/77-apple-mint_80679006273862.jpg
77,77 GHOST MINI COLA ICE 40MG,https://snusmart.com/products/77-ghost-mini-cola-ice,,"77, COLA, STRONG",Default Title,5906670981968,3.79,/home/ubuntu/snusmart_data/images/77-ghost-mini-cola-ice_80679029539142.jpg
77,77 BLACK CURRANT ICE 16MG,https://snusmart.com/products/77-black-currant-ice,,"77, BLUEBERRY, MEDIUM, RASPBERRY",Default Title,5905591987820,3.79,/home/ubuntu/snusmart_data/images/77-black-currant-ice_80679036518726.jpg
77,77 GHOST MINI WATERMELON ICE 40MG,https://snusmart.com/products/77-ghost-mini-watermelon-ice,,"77, STRONG, WATERMELON",Default Title,5907053726633,3.79,/home/ubuntu/snusmart_data/images/77-ghost-mini-watermelon-ice_80679043301702.jpg
77,77 RASPBERRY ICE 16MG,https://snusmart.com/products/77-raspberry-ice,,"77, MEDIUM, RASPBERRY",Default Title,5905591987882,3.79,/home/ubuntu/snusmart_data/images/77-raspberry-ice_80679035470150.jpg
77,77 GHOST MINI ORIGINAL 40MG,https://snusmart.com/products/77-ghost-mini-original,,"77, MEDIUM, MINT",Default Title,5906670981999,3.79,/home/ubuntu/snusmart_data/images/77-ghost-mini-original_80679023673670.jpg
77,77 VB EDITION ARTIC BERRY 16MG,https://snusmart.com/products/77-vb-edition-artic-berry,,"77, BLUEBERRY, MEDIUM, RASPBERRY",Default Title,5905591988063,3.79,/home/ubuntu/snusmart_data/images/77-vb-edition-artic-berry_80679028195654.jpg
77,77 VB EDITION SPEARMINT 16MG,https://snusmart.com/products/77-vb-edition-spearmint,,"77, MEDIUM, MINT",Default Title,5907053726619,3.79,/home/ubuntu/snusmart_data/images/77-vb-edition-spearmint_81013172044102.jpg
77,77 ICE MINT 16MG,https://snusmart.com/products/77-ice-mint,,"77, MEDIUM, MINT",Default Title,5905591987844,3.79,/home/ubuntu/snusmart_data/images/77-ice-mint_80679022133574.jpg
77,77 Raspberry & Vanilla 16MG,https://snusmart.com/products/77-nicotine-pouches-raspberry-vanilla-medium,,"MEDIUM, RASPBERRY, VANILLA",Default Title,5905591986199,3.79,/home/ubuntu/snusmart_data/images/77-nicotine-pouches-raspberry-vanilla-medium_77300264108358.jpg
77,77 Raspberry (Ice) 16MG,https://snusmart.com/products/77-nicotine-pouches-raspberry-ice-medium,,"BERRIES, MEDIUM, RASPBERRY",Default Title,5905591986137,3.79,/home/ubuntu/snusmart_data/images/77-nicotine-pouches-raspberry-ice-medium_77300678132038.jpg
77,77 Black Currant 16MG,https://snusmart.com/products/77-nicotine-pouches-black-currant-medium,,"BERRIES, MEDIUM",Default Title,5905591986076,3.79,/home/ubuntu/snusmart_data/images/77-nicotine-pouches-black-currant-medium_77300931559750.jpg
77,77 Strawberry 16MG,https://snusmart.com/products/77-nicotine-pouches-strawberry-medium,,"BERRIES, MEDIUM, STRAWBERRY",Default Title,5905591986144,3.79,/home/ubuntu/snusmart_data/images/77-nicotine-pouches-strawberry-medium_77300634845510.jpg
77,77 VB Edition Liquorice & Citrus 16MG,https://snusmart.com/products/77-nicotine-pouches-vb-edition-liquorice-citrus-medium,,"LIME, LIQUORICE, MEDIUM",Default Title,5905591986229,3.79,/home/ubuntu/snusmart_data/images/77-nicotine-pouches-vb-edition-liquorice-citrus-medium_77300095844678.jpg
77,77 Salted Caramel 16MG,https://snusmart.com/products/77-nicotine-pouches-salted-caramel-medium,,"CARAMEL, MEDIUM",Default Title,5906670982842,3.79,/home/ubuntu/snusmart_data/images/77-nicotine-pouches-salted-caramel-medium_77300573503814.jpg
77,77 Tropical Mint 16MG,https://snusmart.com/products/77-nicotine-pouches-tropical-mint-medium,,"BANANA, COCONUT, MANGO, MEDIUM, MINT, PINEAPPLE",Default Title,5905591986151,3.79,/home/ubuntu/snusmart_data/images/77-nicotine-pouches-tropical-mint-medium_77300406419782.jpg
77,77 VB Edition Arctic Berry 16MG,https://snusmart.com/products/77-nicotine-pouches-vb-edition-arctic-berry-medium,,"BERRIES, MEDIUM, MINT",Default Title,5905591986250,3.79,/home/ubuntu/snusmart_data/images/77-nicotine-pouches-vb-edition-arctic-berry-medium_77300046561606.jpg
77,77 Classic Tobacco 16MG,https://snusmart.com/products/77-nicotine-pouches-classic-tobacco-medium,,MEDIUM,Default Title,5905591986113,3.79,/home/ubuntu/snusmart_data/images/77-nicotine-pouches-classic-tobacco-medium_77300748976454.jpg
77,77 RASPBERRY VANILLA 16MG,https://snusmart.com/products/77-raspberry-vanilla,,"77, MEDIUM, RASPBERRY, VANILLA",Default Title,5905591989138,3.79,/home/ubuntu/snusmart_data/images/77-raspberry-vanilla_80679033209158.jpg
PUFF & POUCH,PUFF & POUCH ANABOLIC BERRY 19.6MG,https://snusmart.com/products/puff-pouch-anabolic-berry,,"BERRIES, BLUEBERRY, PUFF & POUCH, STRONG",Default Title,6429811342309,3.69,/home/ubuntu/snusmart_data/images/puff-pouch-anabolic-berry_58541813399878.jpg
PUFF & POUCH,PUFF & POUCH BERRIES 16MG,https://snusmart.com/products/puff-pouch-berries-12mg,,"BERRIES, MEDIUM",Default Title,4745010374159,3.69,/home/ubuntu/snusmart_data/images/puff-pouch-berries-12mg_77337658425670.jpg
PUFF & POUCH,PUFF & POUCH CHERRY 16MG,https://snusmart.com/products/puff-pouch-cherry-8mg,,"BERRIES, cherry, MEDIUM",Default Title,4745010374111,3.69,/home/ubuntu/snusmart_data/images/puff-pouch-cherry-8mg_77337586893126.jpg
PUFF & POUCH,PUFF & POUCH ICE 16MG,https://snusmart.com/products/puff-pouch-ice-12mg,,"MEDIUM, MINT",Default Title,4745010374135,3.69,/home/ubuntu/snusmart_data/images/puff-pouch-ice-12mg_77339261468998.jpg
PUFF & POUCH,PUFF & POUCH PEPPERMINT 16MG,https://snusmart.com/products/puff-pouch-peppermint-12mg,,"MEDIUM, MINT, PUFF & POUCH",Default Title,4745010374128,3.69,/home/ubuntu/snusmart_data/images/puff-pouch-peppermint-12mg_77337141412166.jpg
PUFF & POUCH,PUFF & POUCH CITRUS 16MG,https://snusmart.com/products/puff-pouch-citrus-12mg,,"LIME, MEDIUM",Default Title,4745010374142,3.69,/home/ubuntu/snusmart_data/images/puff-pouch-citrus-12mg_77338473627974.jpg
PUFF & POUCH,PUFF & POUCH FROSTY RAGE 19.6MG,https://snusmart.com/products/puff-pouch-frosty-rage,,"MINT, PUFF & POUCH, STRONG",Default Title,,3.69,/home/ubuntu/snusmart_data/images/puff-pouch-frosty-rage_58541814874438.jpg
PUFF & POUCH,PUFF & POUCH WASTED - Mango & Jalapeno 16MG,https://snusmart.com/products/puff-pouch-wasted,,"CHILI, EXOTIC FRUITS, FRUIT, MANGO, MEDIUM, PUFF & POUCH",Default Title,6429811342316,3.69,/home/ubuntu/snusmart_data/images/puff-pouch-wasted_77339320287558.jpg
ZEUS,ZEUS LEGEND SCOTCH WHISKEY MIGHTY STRONG 50MG,https://snusmart.com/products/zeus-legend-scotch-whiskey-mighty-strong-50mg,,,Default Title,4745091751993,3.69,/home/ubuntu/snusmart_data/images/zeus-legend-scotch-whiskey-mighty-strong-50mg_80599594533190.jpg
ZEUS,ZEUS LEGEND THUNDER STRIKE MIGHTY STRONG 50MG,https://snusmart.com/products/zeus-legend-thunder-strike-mighty-strong-50mg,,,Default Title,4745091752082,3.69,/home/ubuntu/snusmart_data/images/zeus-legend-thunder-strike-mighty-strong-50mg_80599595319622.jpg
ZEUS,ZEUS LEGEND SCOTCH WHISKEY 8MG,https://snusmart.com/products/zeus-legend-scotch-whiskey-strong-20mg,,,Default Title,4745091751986,3.69,/home/ubuntu/snusmart_data/images/zeus-legend-scotch-whiskey-strong-20mg_81095835484486.jpg
ZEUS,ZEUS LEGEND CHERRY COLA MIGHTY STRONG 50MG,https://snusmart.com/products/zeus-legend-cherry-cola-mighty-strong-50mg,,"cherry, COLA",Default Title,4745091752051,3.69,/home/ubuntu/snusmart_data/images/zeus-legend-cherry-cola-mighty-strong-50mg_80599595057478.jpg
ZEUS,ZEUS LEGEND CHAMPAGNE MIGHTY STRONG 50MG,https://snusmart.com/products/zeus-legend-champagne-mighty-strong-50mg,,,Default Title,4745091751962,3.69,/home/ubuntu/snusmart_data/images/zeus-legend-champagne-mighty-strong-50mg_80599594434886.jpg
ZEUS,ZEUS LEGEND CHERRY COLA 8MG,https://snusmart.com/products/zeus-legend-cherry-cola-strong-20mg,,"cherry, COLA",Default Title,4745091752044,3.69,/home/ubuntu/snusmart_data/images/zeus-legend-cherry-cola-strong-20mg_81095953908038.jpg
ZEUS,ZEUS LEGEND CHAMPAGNE 8MG,https://snusmart.com/products/zeus-legend-champagne-strong-20mg,,,Default Title,4745091751955,3.69,/home/ubuntu/snusmart_data/images/zeus-legend-champagne-strong-20mg_81095809859910.jpg
ZEUS,ZEUS LEGEND COSMOPOLITAN 8MG,https://snusmart.com/products/zeus-legend-cosmopolitan-strong-20mg,,,Default Title,4745091751924,3.69,/home/ubuntu/snusmart_data/images/zeus-legend-cosmopolitan-strong-20mg_81095787970886.jpg
ZEUS,ZEUS LEGEND COSMOPOLITAN MIGHTY STRONG 50MG,https://snusmart.com/products/zeus-legend-cosmopolitan-mighty-strong-50mg,,,Default Title,4745091751931,3.69,/home/ubuntu/snusmart_data/images/zeus-legend-cosmopolitan-mighty-strong-50mg_80599594205510.jpg
ZEUS,ZEUS LEGEND MIGHTY MINT 8MG,https://snusmart.com/products/zeus-legend-mighty-mint-strong-20mg,,,Default Title,4745091752105,3.69,/home/ubuntu/snusmart_data/images/zeus-legend-mighty-mint-strong-20mg_81096013250886.jpg
ZEUS,ZEUS LEGEND MIGHTY MINT MIGHTY STRONG 50MG,https://snusmart.com/products/zeus-legend-mighty-mint-mighty-strong-50mg,,,Default Title,4745091752112,3.69,/home/ubuntu/snusmart_data/images/zeus-legend-mighty-mint-mighty-strong-50mg_80599595581766.jpg
